ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60649,4,2022-01-23,2022-01-29,69.0,7662.0,150.0,16647.8,3911.0,154215,8498,335075.2,0.0,0.1,8,216,17.4,469.3,46024,60649-2022-4,POINT (-87.571522 41.762202)
60649,5,2022-01-30,2022-02-05,36.0,7698.0,78.0,16726.1,3490.0,157705,7583,342658.2,0.0,0.1,2,218,4.3,473.7,46024,60649-2022-5,POINT (-87.571522 41.762202)
60649,51,2022-12-18,2022-12-24,102.0,10309.0,222.0,22399.2,1566.0,259823,3403,564538.1,0.1,0.0,0,226,0.0,491.0,46024,60649-2022-51,POINT (-87.571522 41.762202)
60649,52,2022-12-25,2022-12-31,68.0,10377.0,148.0,22546.9,935.0,260758,2032,566569.6,0.1,0.0,0,226,0.0,491.0,46024,60649-2022-52,POINT (-87.571522 41.762202)
60649,6,2022-02-06,2022-02-12,28.0,7726.0,61.0,16786.9,3928.0,161633,8535,351192.9,0.0,0.1,0,218,0.0,473.7,46024,60649-2022-6,POINT (-87.571522 41.762202)
60649,7,2022-02-13,2022-02-19,22.0,7748.0,48.0,16834.7,3575.0,165208,7768,358960.5,0.0,0.1,0,218,0.0,473.7,46024,60649-2022-7,POINT (-87.571522 41.762202)
60649,8,2022-02-20,2022-02-26,13.0,7761.0,28.0,16862.9,3538.0,168746,7687,366647.8,0.0,0.1,0,218,0.0,473.7,46024,60649-2022-8,POINT (-87.571522 41.762202)
60649,9,2022-02-27,2022-03-05,10.0,7771.0,22.0,16884.7,3596.0,172342,7813,374461.2,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-9,POINT (-87.571522 41.762202)
60649,10,2023-03-05,2023-03-11,33.0,10803.0,72.0,23472.5,1800.0,277854,3911,603715.5,0.0,0.0,0,226,0.0,491.0,46024,60649-2023-10,POINT (-87.571522 41.762202)
60649,11,2023-03-12,2023-03-18,21.0,10824.0,46.0,23518.2,1737.0,279591,3774,607489.6,0.0,0.0,0,226,0.0,491.0,46024,60649-2023-11,POINT (-87.571522 41.762202)
60649,12,2023-03-19,2023-03-25,27.0,10851.0,59.0,23576.8,1716.0,281307,3728,611218.1,0.0,0.0,0,226,0.0,491.0,46024,60649-2023-12,POINT (-87.571522 41.762202)
60649,4,2024-01-21,2024-01-27,19.0,11586.0,41.0,25173.8,0.0,0,0,0.0,0.0,0.0,0,227,0.0,493.2,46024,60649-2024-4,POINT (-87.571522 41.762202)
60651,19,2020-05-03,2020-05-09,237.0,1097.0,375.0,1735.3,891.0,3330,1409,5267.5,0.3,0.3,6,41,9.5,64.9,63218,60651-2020-19,POINT (-87.741017 41.901964)
60651,20,2020-05-10,2020-05-16,201.0,1298.0,318.0,2053.2,868.0,4198,1373,6640.5,0.3,0.3,7,48,11.1,75.9,63218,60651-2020-20,POINT (-87.741017 41.901964)
60651,21,2020-05-17,2020-05-23,214.0,1512.0,338.0,2391.7,1016.0,5214,1607,8247.7,0.2,0.3,8,56,12.7,88.6,63218,60651-2020-21,POINT (-87.741017 41.901964)
60651,40,2020-09-27,2020-10-03,57.0,2592.0,90.0,4100.1,999.0,22569,1580,35700.3,0.1,0.1,0,79,0.0,125.0,63218,60651-2020-40,POINT (-87.741017 41.901964)
60651,41,2020-10-04,2020-10-10,62.0,2654.0,98.0,4198.2,1133.0,23702,1792,37492.5,0.1,0.1,0,79,0.0,125.0,63218,60651-2020-41,POINT (-87.741017 41.901964)
60651,42,2020-10-11,2020-10-17,103.0,2757.0,163.0,4361.1,1230.0,24932,1946,39438.1,0.1,0.1,0,79,0.0,125.0,63218,60651-2020-42,POINT (-87.741017 41.901964)
60651,43,2020-10-18,2020-10-24,168.0,2925.0,266.0,4626.8,1583.0,26515,2504,41942.2,0.1,0.1,1,80,1.6,126.5,63218,60651-2020-43,POINT (-87.741017 41.901964)
60651,44,2020-10-25,2020-10-31,268.0,3193.0,424.0,5050.8,1757.0,28272,2779,44721.4,0.2,0.1,2,82,3.2,129.7,63218,60651-2020-44,POINT (-87.741017 41.901964)
60651,45,2020-11-01,2020-11-07,373.0,3566.0,590.0,5640.8,1907.0,30179,3016,47738.0,0.2,0.1,1,83,1.6,131.3,63218,60651-2020-45,POINT (-87.741017 41.901964)
60651,46,2020-11-08,2020-11-14,461.0,4027.0,729.0,6370.0,2338.0,32517,3698,51436.3,0.2,0.1,3,86,4.7,136.0,63218,60651-2020-46,POINT (-87.741017 41.901964)
60651,47,2020-11-15,2020-11-21,404.0,4431.0,639.0,7009.1,2345.0,34862,3709,55145.7,0.2,0.1,5,91,7.9,143.9,63218,60651-2020-47,POINT (-87.741017 41.901964)
60651,48,2020-11-22,2020-11-28,290.0,4721.0,459.0,7467.8,1744.0,36606,2759,57904.4,0.2,0.1,4,95,6.3,150.3,63218,60651-2020-48,POINT (-87.741017 41.901964)
60651,49,2020-11-29,2020-12-05,382.0,5103.0,604.0,8072.1,2237.0,38843,3538,61442.9,0.2,0.1,6,101,9.5,159.8,63218,60651-2020-49,POINT (-87.741017 41.901964)
60651,50,2020-12-06,2020-12-12,335.0,5438.0,530.0,8602.0,2214.0,41057,3502,64945.1,0.2,0.2,3,104,4.7,164.5,63218,60651-2020-50,POINT (-87.741017 41.901964)
60651,51,2020-12-13,2020-12-19,258.0,5696.0,408.0,9010.1,1990.0,43047,3148,68092.9,0.2,0.2,6,110,9.5,174.0,63218,60651-2020-51,POINT (-87.741017 41.901964)
60651,52,2020-12-20,2020-12-26,181.0,5877.0,286.0,9296.4,1354.0,44401,2142,70234.7,0.2,0.2,3,113,4.7,178.7,63218,60651-2020-52,POINT (-87.741017 41.901964)
60651,53,2020-12-27,2021-01-02,171.0,6048.0,270.0,9566.9,1388.0,45789,2196,72430.3,0.2,0.2,3,116,4.7,183.5,63218,60651-2020-53,POINT (-87.741017 41.901964)
60651,1,2021-01-03,2021-01-09,218.0,6266.0,345.0,9911.7,1822.0,47611,2882,75312.4,0.1,0.2,3,119,4.7,188.2,63218,60651-2021-1,POINT (-87.741017 41.901964)
60651,10,2021-03-07,2021-03-13,47.0,7083.0,74.0,11204.1,1482.0,60073,2344,95025.2,0.0,0.1,0,133,0.0,210.4,63218,60651-2021-10,POINT (-87.741017 41.901964)
60651,11,2021-03-14,2021-03-20,51.0,7134.0,81.0,11284.8,1423.0,61496,2251,97276.1,0.0,0.1,1,134,1.6,212.0,63218,60651-2021-11,POINT (-87.741017 41.901964)
60651,12,2021-03-21,2021-03-27,60.0,7194.0,95.0,11379.7,1402.0,62898,2218,99493.8,0.0,0.1,0,134,0.0,212.0,63218,60651-2021-12,POINT (-87.741017 41.901964)
60651,13,2021-03-28,2021-04-03,103.0,7297.0,163.0,11542.6,1456.0,64354,2303,101797.0,0.1,0.1,2,136,3.2,215.1,63218,60651-2021-13,POINT (-87.741017 41.901964)
60651,14,2021-04-04,2021-04-10,151.0,7448.0,239.0,11781.5,1675.0,66029,2650,104446.5,0.1,0.1,1,137,1.6,216.7,63218,60651-2021-14,POINT (-87.741017 41.901964)
60651,15,2021-04-11,2021-04-17,138.0,7586.0,218.0,11999.7,1855.0,67884,2934,107380.8,0.1,0.1,1,138,1.6,218.3,63218,60651-2021-15,POINT (-87.741017 41.901964)
60651,16,2021-04-18,2021-04-24,105.0,7691.0,166.0,12165.8,1902.0,69786,3009,110389.4,0.1,0.1,1,139,1.6,219.9,63218,60651-2021-16,POINT (-87.741017 41.901964)
60651,17,2021-04-25,2021-05-01,99.0,7790.0,157.0,12322.4,1747.0,71533,2764,113152.9,0.1,0.1,3,142,4.7,224.6,63218,60651-2021-17,POINT (-87.741017 41.901964)
60649,8,2024-02-18,2024-02-24,18.0,11665.0,39.0,25345.5,0.0,0,0,0.0,0.0,0.0,0,227,0.0,493.2,46024,60649-2024-8,POINT (-87.571522 41.762202)
60651,18,2021-05-02,2021-05-08,77.0,7867.0,122.0,12444.2,1736.0,73269,2746,115899.0,0.1,0.1,4,146,6.3,230.9,63218,60651-2021-18,POINT (-87.741017 41.901964)
60651,19,2021-05-09,2021-05-15,46.0,7913.0,73.0,12517.0,1496.0,74765,2366,118265.4,0.0,0.1,3,149,4.7,235.7,63218,60651-2021-19,POINT (-87.741017 41.901964)
60651,2,2021-01-10,2021-01-16,207.0,6473.0,327.0,10239.2,1749.0,49360,2767,78079.0,0.1,0.2,1,120,1.6,189.8,63218,60651-2021-2,POINT (-87.741017 41.901964)
60651,20,2021-05-16,2021-05-22,58.0,7971.0,92.0,12608.8,1441.0,76206,2279,120544.8,0.0,0.1,1,150,1.6,237.3,63218,60651-2021-20,POINT (-87.741017 41.901964)
60651,21,2021-05-23,2021-05-29,22.0,7993.0,35.0,12643.6,1160.0,77366,1835,122379.7,0.0,0.1,1,151,1.6,238.9,63218,60651-2021-21,POINT (-87.741017 41.901964)
60651,22,2021-05-30,2021-06-05,17.0,8010.0,27.0,12670.4,1018.0,78384,1610,123990.0,0.0,0.1,1,152,1.6,240.4,63218,60651-2021-22,POINT (-87.741017 41.901964)
60651,23,2021-06-06,2021-06-12,11.0,8021.0,17.0,12687.8,1148.0,79532,1816,125805.9,0.0,0.1,2,154,3.2,243.6,63218,60651-2021-23,POINT (-87.741017 41.901964)
60651,24,2021-06-13,2021-06-19,8.0,8029.0,13.0,12700.5,1037.0,80569,1640,127446.3,0.0,0.1,1,155,1.6,245.2,63218,60651-2021-24,POINT (-87.741017 41.901964)
60651,25,2021-06-20,2021-06-26,5.0,8034.0,8.0,12708.4,991.0,81560,1568,129013.9,0.0,0.1,1,156,1.6,246.8,63218,60651-2021-25,POINT (-87.741017 41.901964)
60651,26,2021-06-27,2021-07-03,5.0,8039.0,8.0,12716.3,961.0,82521,1520,130534.0,0.0,0.1,0,156,0.0,246.8,63218,60651-2021-26,POINT (-87.741017 41.901964)
60651,27,2021-07-04,2021-07-10,5.0,8044.0,8.0,12724.2,911.0,83432,1441,131975.1,0.0,0.1,0,156,0.0,246.8,63218,60651-2021-27,POINT (-87.741017 41.901964)
60651,28,2021-07-11,2021-07-17,20.0,8064.0,32.0,12755.9,917.0,84349,1450,133425.6,0.0,0.1,0,156,0.0,246.8,63218,60651-2021-28,POINT (-87.741017 41.901964)
60651,29,2021-07-18,2021-07-24,23.0,8087.0,36.0,12792.2,1008.0,85357,1594,135020.1,0.0,0.1,0,156,0.0,246.8,63218,60651-2021-29,POINT (-87.741017 41.901964)
60651,3,2021-01-17,2021-01-23,160.0,6633.0,253.0,10492.3,1597.0,50957,2526,80605.2,0.1,0.2,5,125,7.9,197.7,63218,60651-2021-3,POINT (-87.741017 41.901964)
60651,30,2021-07-25,2021-07-31,60.0,8147.0,95.0,12887.2,1018.0,86375,1610,136630.4,0.0,0.1,1,157,1.6,248.3,63218,60651-2021-30,POINT (-87.741017 41.901964)
60651,31,2021-08-01,2021-08-07,45.0,8192.0,71.0,12958.3,1173.0,87548,1856,138485.9,0.0,0.1,0,157,0.0,248.3,63218,60651-2021-31,POINT (-87.741017 41.901964)
60651,32,2021-08-08,2021-08-14,72.0,8264.0,114.0,13072.2,1515.0,89063,2396,140882.3,0.0,0.1,1,158,1.6,249.9,63218,60651-2021-32,POINT (-87.741017 41.901964)
60651,33,2021-08-15,2021-08-21,78.0,8342.0,123.0,13195.6,1853.0,90916,2931,143813.5,0.0,0.1,0,158,0.0,249.9,63218,60651-2021-33,POINT (-87.741017 41.901964)
60651,34,2021-08-22,2021-08-28,85.0,8427.0,134.0,13330.1,1830.0,92746,2895,146708.2,0.0,0.1,0,158,0.0,249.9,63218,60651-2021-34,POINT (-87.741017 41.901964)
60651,35,2021-08-29,2021-09-04,72.0,8499.0,114.0,13444.0,1525.0,94271,2412,149120.5,0.0,0.1,1,159,1.6,251.5,63218,60651-2021-35,POINT (-87.741017 41.901964)
60651,36,2021-09-05,2021-09-11,80.0,8579.0,126.0,13570.5,1610.0,95881,2547,151667.2,0.0,0.1,0,159,0.0,251.5,63218,60651-2021-36,POINT (-87.741017 41.901964)
60651,37,2021-09-12,2021-09-18,75.0,8654.0,119.0,13689.1,2964.0,98845,4688,156355.8,0.0,0.1,2,161,3.2,254.7,63218,60651-2021-37,POINT (-87.741017 41.901964)
60651,38,2021-09-19,2021-09-25,52.0,8706.0,82.0,13771.4,2439.0,101284,3858,160213.9,0.0,0.1,0,161,0.0,254.7,63218,60651-2021-38,POINT (-87.741017 41.901964)
60651,39,2021-09-26,2021-10-02,61.0,8767.0,96.0,13867.9,3455.0,104739,5465,165679.1,0.0,0.1,0,161,0.0,254.7,63218,60651-2021-39,POINT (-87.741017 41.901964)
60651,4,2021-01-24,2021-01-30,111.0,6744.0,176.0,10667.8,1565.0,52522,2476,83080.8,0.1,0.1,0,125,0.0,197.7,63218,60651-2021-4,POINT (-87.741017 41.901964)
60651,40,2021-10-03,2021-10-09,65.0,8832.0,103.0,13970.7,3152.0,107891,4986,170665.0,0.0,0.1,0,161,0.0,254.7,63218,60651-2021-40,POINT (-87.741017 41.901964)
60651,41,2021-10-10,2021-10-16,33.0,8865.0,52.0,14022.9,3077.0,110968,4867,175532.3,0.0,0.1,1,162,1.6,256.3,63218,60651-2021-41,POINT (-87.741017 41.901964)
60651,42,2021-10-17,2021-10-23,45.0,8910.0,71.0,14094.1,3509.0,114477,5551,181082.9,0.0,0.1,1,163,1.6,257.8,63218,60651-2021-42,POINT (-87.741017 41.901964)
60651,43,2021-10-24,2021-10-30,43.0,8953.0,68.0,14162.1,4938.0,119415,7811,188894.0,0.0,0.1,0,163,0.0,257.8,63218,60651-2021-43,POINT (-87.741017 41.901964)
60651,44,2021-10-31,2021-11-06,50.0,9003.0,79.0,14241.2,3853.0,123268,6095,194988.8,0.0,0.1,0,163,0.0,257.8,63218,60651-2021-44,POINT (-87.741017 41.901964)
60651,45,2021-11-07,2021-11-13,68.0,9071.0,108.0,14348.8,4461.0,127729,7056,202045.3,0.0,0.1,1,164,1.6,259.4,63218,60651-2021-45,POINT (-87.741017 41.901964)
60651,46,2021-11-14,2021-11-20,79.0,9150.0,125.0,14473.7,4369.0,132098,6911,208956.3,0.0,0.1,0,164,0.0,259.4,63218,60651-2021-46,POINT (-87.741017 41.901964)
60651,47,2021-11-21,2021-11-27,53.0,9203.0,84.0,14557.6,2817.0,134915,4456,213412.3,0.0,0.1,0,164,0.0,259.4,63218,60651-2021-47,POINT (-87.741017 41.901964)
60651,48,2021-11-28,2021-12-04,155.0,9358.0,245.0,14802.7,5227.0,140142,8268,221680.5,0.0,0.1,0,164,0.0,259.4,63218,60651-2021-48,POINT (-87.741017 41.901964)
60651,49,2021-12-05,2021-12-11,178.0,9536.0,282.0,15084.3,5766.0,145908,9121,230801.4,0.0,0.1,0,164,0.0,259.4,63218,60651-2021-49,POINT (-87.741017 41.901964)
60651,5,2021-01-31,2021-02-06,107.0,6851.0,169.0,10837.1,1283.0,53805,2030,85110.3,0.1,0.1,2,127,3.2,200.9,63218,60651-2021-5,POINT (-87.741017 41.901964)
60651,50,2021-12-12,2021-12-18,381.0,9917.0,603.0,15687.0,6161.0,152069,9746,240547.0,0.1,0.1,0,164,0.0,259.4,63218,60651-2021-50,POINT (-87.741017 41.901964)
60651,51,2021-12-19,2021-12-25,728.0,10645.0,1152.0,16838.6,5950.0,158019,9412,249958.9,0.1,0.1,2,166,3.2,262.6,63218,60651-2021-51,POINT (-87.741017 41.901964)
60651,52,2021-12-26,2022-01-01,1173.0,11818.0,1856.0,18694.0,5687.0,163706,8996,258954.7,0.2,0.1,4,170,6.3,268.9,63218,60651-2021-52,POINT (-87.741017 41.901964)
60651,6,2021-02-07,2021-02-13,66.0,6917.0,104.0,10941.5,1153.0,54958,1824,86934.1,0.1,0.1,1,128,1.6,202.5,63218,60651-2021-6,POINT (-87.741017 41.901964)
60651,7,2021-02-14,2021-02-20,24.0,6941.0,38.0,10979.5,1000.0,55958,1582,88515.9,0.0,0.1,0,128,0.0,202.5,63218,60651-2021-7,POINT (-87.741017 41.901964)
60651,8,2021-02-21,2021-02-27,52.0,6993.0,82.0,11061.7,1279.0,57237,2023,90539.1,0.0,0.1,2,130,3.2,205.6,63218,60651-2021-8,POINT (-87.741017 41.901964)
60651,9,2021-02-28,2021-03-06,43.0,7036.0,68.0,11129.7,1354.0,58591,2142,92680.9,0.0,0.1,3,133,4.7,210.4,63218,60651-2021-9,POINT (-87.741017 41.901964)
60651,1,2022-01-02,2022-01-08,1014.0,12832.0,1604.0,20298.0,6115.0,169821,9673,268627.6,0.2,0.1,3,173,4.7,273.7,63218,60651-2022-1,POINT (-87.741017 41.901964)
60651,10,2022-03-06,2022-03-12,14.0,14045.0,22.0,22216.8,3940.0,208927,6232,330486.6,0.0,0.1,1,181,1.6,286.3,63218,60651-2022-10,POINT (-87.741017 41.901964)
60651,11,2022-03-13,2022-03-19,18.0,14063.0,28.0,22245.2,3746.0,212673,5926,336412.1,0.0,0.1,1,182,1.6,287.9,63218,60651-2022-11,POINT (-87.741017 41.901964)
60651,12,2022-03-20,2022-03-26,15.0,14078.0,24.0,22269.0,3610.0,216283,5710,342122.5,0.0,0.1,0,182,0.0,287.9,63218,60651-2022-12,POINT (-87.741017 41.901964)
60651,13,2022-03-27,2022-04-02,17.0,14095.0,27.0,22295.9,3334.0,219617,5274,347396.3,0.0,0.1,0,182,0.0,287.9,63218,60651-2022-13,POINT (-87.741017 41.901964)
60651,14,2022-04-03,2022-04-09,29.0,14124.0,46.0,22341.7,3522.0,223139,5571,352967.5,0.0,0.1,0,182,0.0,287.9,63218,60651-2022-14,POINT (-87.741017 41.901964)
60651,15,2022-04-10,2022-04-16,29.0,14153.0,46.0,22387.6,950.0,224089,1503,354470.2,0.0,0.1,0,182,0.0,287.9,63218,60651-2022-15,POINT (-87.741017 41.901964)
60651,16,2022-04-17,2022-04-23,51.0,14204.0,81.0,22468.3,3568.0,227657,5644,360114.2,0.0,0.1,0,182,0.0,287.9,63218,60651-2022-16,POINT (-87.741017 41.901964)
60651,17,2022-04-24,2022-04-30,66.0,14270.0,104.0,22572.7,3783.0,231440,5984,366098.3,0.0,0.1,0,182,0.0,287.9,63218,60651-2022-17,POINT (-87.741017 41.901964)
60651,18,2022-05-01,2022-05-07,89.0,14359.0,141.0,22713.5,3646.0,235086,5767,371865.6,0.0,0.1,0,182,0.0,287.9,63218,60651-2022-18,POINT (-87.741017 41.901964)
60651,19,2022-05-08,2022-05-14,113.0,14472.0,179.0,22892.2,3653.0,238739,5778,377644.0,0.0,0.1,0,182,0.0,287.9,63218,60651-2022-19,POINT (-87.741017 41.901964)
60651,2,2022-01-09,2022-01-15,559.0,13391.0,884.0,21182.3,4917.0,174738,7778,276405.5,0.1,0.1,2,175,3.2,276.8,63218,60651-2022-2,POINT (-87.741017 41.901964)
60651,20,2022-05-15,2022-05-21,129.0,14601.0,204.0,23096.3,3729.0,242468,5899,383542.7,0.0,0.1,1,183,1.6,289.5,63218,60651-2022-20,POINT (-87.741017 41.901964)
60651,21,2022-05-22,2022-05-28,135.0,14736.0,214.0,23309.8,3814.0,246282,6033,389575.8,0.0,0.1,0,183,0.0,289.5,63218,60651-2022-21,POINT (-87.741017 41.901964)
60651,22,2022-05-29,2022-06-04,103.0,14839.0,163.0,23472.7,3528.0,249810,5581,395156.4,0.0,0.1,0,183,0.0,289.5,63218,60651-2022-22,POINT (-87.741017 41.901964)
60651,23,2022-06-05,2022-06-11,117.0,14956.0,185.0,23657.8,3171.0,252981,5016,400172.4,0.0,0.1,0,183,0.0,289.5,63218,60651-2022-23,POINT (-87.741017 41.901964)
60651,24,2022-06-12,2022-06-18,87.0,15043.0,138.0,23795.4,1229.0,254210,1944,402116.5,0.1,0.1,0,183,0.0,289.5,63218,60651-2022-24,POINT (-87.741017 41.901964)
60651,25,2022-06-19,2022-06-25,93.0,15136.0,147.0,23942.5,1222.0,255432,1933,404049.5,0.1,0.1,0,183,0.0,289.5,63218,60651-2022-25,POINT (-87.741017 41.901964)
60651,26,2022-06-26,2022-07-02,95.0,15231.0,150.0,24092.8,1096.0,256528,1734,405783.2,0.1,0.1,0,183,0.0,289.5,63218,60651-2022-26,POINT (-87.741017 41.901964)
60651,27,2022-07-03,2022-07-09,122.0,15353.0,193.0,24285.8,1138.0,257666,1800,407583.3,0.1,0.1,0,183,0.0,289.5,63218,60651-2022-27,POINT (-87.741017 41.901964)
60651,28,2022-07-10,2022-07-16,114.0,15467.0,180.0,24466.1,1495.0,259161,2365,409948.1,0.1,0.1,0,183,0.0,289.5,63218,60651-2022-28,POINT (-87.741017 41.901964)
60651,29,2022-07-17,2022-07-23,121.0,15588.0,191.0,24657.5,1319.0,260480,2086,412034.5,0.1,0.1,0,183,0.0,289.5,63218,60651-2022-29,POINT (-87.741017 41.901964)
60651,3,2022-01-16,2022-01-22,303.0,13694.0,479.0,21661.6,4849.0,179587,7670,284075.7,0.1,0.1,1,176,1.6,278.4,63218,60651-2022-3,POINT (-87.741017 41.901964)
60651,30,2022-07-24,2022-07-30,123.0,15711.0,195.0,24852.1,1378.0,261858,2180,414214.3,0.1,0.1,1,184,1.6,291.1,63218,60651-2022-30,POINT (-87.741017 41.901964)
60651,31,2022-07-31,2022-08-06,118.0,15829.0,187.0,25038.8,1208.0,263066,1911,416125.2,0.1,0.1,0,184,0.0,291.1,63218,60651-2022-31,POINT (-87.741017 41.901964)
60651,32,2022-08-07,2022-08-13,79.0,15908.0,125.0,25163.7,1143.0,264209,1808,417933.2,0.1,0.1,0,184,0.0,291.1,63218,60651-2022-32,POINT (-87.741017 41.901964)
60651,33,2022-08-14,2022-08-20,114.0,16022.0,180.0,25344.0,936.0,265145,1481,419413.8,0.1,0.1,0,184,0.0,291.1,63218,60651-2022-33,POINT (-87.741017 41.901964)
60651,34,2022-08-21,2022-08-27,94.0,16116.0,149.0,25492.7,1093.0,266238,1729,421142.7,0.1,0.1,0,184,0.0,291.1,63218,60651-2022-34,POINT (-87.741017 41.901964)
60651,35,2022-08-28,2022-09-03,99.0,16215.0,157.0,25649.3,1516.0,267754,2398,423540.8,0.1,0.1,0,184,0.0,291.1,63218,60651-2022-35,POINT (-87.741017 41.901964)
60651,36,2022-09-04,2022-09-10,71.0,16286.0,112.0,25761.7,1518.0,269272,2401,425942.0,0.1,0.1,0,184,0.0,291.1,63218,60651-2022-36,POINT (-87.741017 41.901964)
60651,37,2022-09-11,2022-09-17,58.0,16344.0,92.0,25853.4,1957.0,271229,3096,429037.6,0.0,0.1,0,184,0.0,291.1,63218,60651-2022-37,POINT (-87.741017 41.901964)
60651,38,2022-09-18,2022-09-24,62.0,16406.0,98.0,25951.5,1754.0,272983,2774,431812.1,0.0,0.1,0,184,0.0,291.1,63218,60651-2022-38,POINT (-87.741017 41.901964)
60651,39,2022-09-25,2022-10-01,44.0,16450.0,70.0,26021.1,1897.0,274880,3001,434812.9,0.0,0.1,0,184,0.0,291.1,63218,60651-2022-39,POINT (-87.741017 41.901964)
60651,4,2022-01-23,2022-01-29,138.0,13832.0,218.0,21879.8,4430.0,184017,7008,291083.2,0.0,0.1,0,176,0.0,278.4,63218,60651-2022-4,POINT (-87.741017 41.901964)
60651,40,2022-10-02,2022-10-08,35.0,16485.0,55.0,26076.4,1847.0,276727,2922,437734.5,0.0,0.1,0,184,0.0,291.1,63218,60651-2022-40,POINT (-87.741017 41.901964)
60651,41,2022-10-09,2022-10-15,37.0,16522.0,58.0,26135.0,1665.0,278392,2634,440368.2,0.0,0.1,0,184,0.0,291.1,63218,60651-2022-41,POINT (-87.741017 41.901964)
60651,42,2022-10-16,2022-10-22,45.0,16567.0,71.0,26206.1,1872.0,280264,2961,443329.4,0.0,0.1,0,184,0.0,291.1,63218,60651-2022-42,POINT (-87.741017 41.901964)
60651,43,2022-10-23,2022-10-29,62.0,16629.0,98.0,26304.2,1922.0,282186,3040,446369.7,0.0,0.1,0,184,0.0,291.1,63218,60651-2022-43,POINT (-87.741017 41.901964)
60651,44,2022-10-30,2022-11-05,63.0,16692.0,100.0,26403.9,1898.0,284084,3002,449372.0,0.0,0.1,1,185,1.6,292.6,63218,60651-2022-44,POINT (-87.741017 41.901964)
60651,45,2022-11-06,2022-11-12,79.0,16771.0,125.0,26528.8,1754.0,285838,2774,452146.5,0.0,0.1,0,185,0.0,292.6,63218,60651-2022-45,POINT (-87.741017 41.901964)
60651,46,2022-11-13,2022-11-19,58.0,16829.0,92.0,26620.6,1899.0,287737,3004,455150.4,0.0,0.1,0,185,0.0,292.6,63218,60651-2022-46,POINT (-87.741017 41.901964)
60651,47,2022-11-20,2022-11-26,67.0,16896.0,106.0,26726.6,833.0,288570,1318,456468.1,0.1,0.1,0,185,0.0,292.6,63218,60651-2022-47,POINT (-87.741017 41.901964)
60651,48,2022-11-27,2022-12-03,117.0,17013.0,185.0,26911.6,2139.0,290709,3384,459851.6,0.1,0.1,0,185,0.0,292.6,63218,60651-2022-48,POINT (-87.741017 41.901964)
60651,5,2022-01-30,2022-02-05,81.0,13913.0,128.0,22008.0,3898.0,187915,6166,297249.2,0.0,0.1,3,179,4.7,283.1,63218,60651-2022-5,POINT (-87.741017 41.901964)
60651,6,2022-02-06,2022-02-12,56.0,13969.0,89.0,22096.6,4380.0,192295,6928,304177.6,0.0,0.1,1,180,1.6,284.7,63218,60651-2022-6,POINT (-87.741017 41.901964)
60651,7,2022-02-13,2022-02-19,30.0,13999.0,48.0,22144.0,4335.0,196630,6857,311034.8,0.0,0.1,0,180,0.0,284.7,63218,60651-2022-7,POINT (-87.741017 41.901964)
60651,8,2022-02-20,2022-02-26,18.0,14017.0,28.0,22172.5,4208.0,200838,6656,317691.2,0.0,0.1,0,180,0.0,284.7,63218,60651-2022-8,POINT (-87.741017 41.901964)
60651,9,2022-02-27,2022-03-05,14.0,14031.0,22.0,22194.6,4149.0,204987,6563,324254.2,0.0,0.1,0,180,0.0,284.7,63218,60651-2022-9,POINT (-87.741017 41.901964)
60651,10,2023-03-05,2023-03-11,49.0,17951.0,78.0,28395.4,1524.0,311417,2411,492608.1,0.0,0.1,0,187,0.0,295.8,63218,60651-2023-10,POINT (-87.741017 41.901964)
60651,11,2023-03-12,2023-03-18,31.0,17982.0,49.0,28444.4,1553.0,312970,2457,495064.7,0.0,0.1,0,187,0.0,295.8,63218,60651-2023-11,POINT (-87.741017 41.901964)
60651,12,2023-03-19,2023-03-25,34.0,18016.0,54.0,28498.2,1623.0,314593,2567,497632.0,0.0,0.1,0,187,0.0,295.8,63218,60651-2023-12,POINT (-87.741017 41.901964)
60651,13,2023-03-26,2023-04-01,29.0,18045.0,46.0,28544.1,1468.0,316061,2322,499954.1,0.0,0.1,0,187,0.0,295.8,63218,60651-2023-13,POINT (-87.741017 41.901964)
60651,14,2023-04-02,2023-04-08,26.0,18071.0,41.0,28585.2,459.0,316520,726,500680.2,0.1,0.1,0,187,0.0,295.8,63218,60651-2023-14,POINT (-87.741017 41.901964)
60651,15,2023-04-09,2023-04-15,25.0,18096.0,40.0,28624.8,1372.0,317892,2170,502850.5,0.0,0.1,1,188,1.6,297.4,63218,60651-2023-15,POINT (-87.741017 41.901964)
60651,16,2023-04-16,2023-04-22,23.0,18119.0,36.0,28661.1,1371.0,319263,2169,505019.1,0.0,0.1,0,188,0.0,297.4,63218,60651-2023-16,POINT (-87.741017 41.901964)
60651,17,2023-04-23,2023-04-29,27.0,18146.0,43.0,28703.9,1284.0,320547,2031,507050.2,0.0,0.1,0,188,0.0,297.4,63218,60651-2023-17,POINT (-87.741017 41.901964)
